,feature_name
7761,gene_effect_KCTD2
7762,gene_effect_KCTD20
7763,gene_effect_KCTD21
7764,gene_effect_KCTD3
7765,gene_effect_KCTD4
7766,gene_effect_KCTD5
7767,gene_effect_KCTD6
7768,gene_effect_KCTD7
7769,gene_effect_KCTD8
7770,gene_effect_KCTD9
7771,gene_effect_KDELC1
7772,gene_effect_KDELC2
7773,gene_effect_KDELR1
7774,gene_effect_KDELR2
7775,gene_effect_KDELR3
7776,gene_effect_KDF1
7777,gene_effect_KDM1A
7778,gene_effect_KDM1B
7779,gene_effect_KDM2A
7780,gene_effect_KDM2B
7781,gene_effect_KDM3A
7782,gene_effect_KDM3B
7783,gene_effect_KDM4A
7784,gene_effect_KDM4B
7785,gene_effect_KDM4C
7786,gene_effect_KDM4D
7787,gene_effect_KDM4E
7788,gene_effect_KDM5A
7789,gene_effect_KDM5B
7790,gene_effect_KDM5C
7791,gene_effect_KDM6A
7792,gene_effect_KDM6B
7793,gene_effect_KDM7A
7794,gene_effect_KDM8
7795,gene_effect_KDR
7796,gene_effect_KDSR
7797,gene_effect_KEAP1
7798,gene_effect_KEL
7799,gene_effect_KERA
7800,gene_effect_KHDC1
7801,gene_effect_KHDC1L
7802,gene_effect_KHDC3L
7803,gene_effect_KHDC4
7804,gene_effect_KHDRBS1
7805,gene_effect_KHDRBS2
7806,gene_effect_KHDRBS3
7807,gene_effect_KHK
7808,gene_effect_KHNYN
7809,gene_effect_KHSRP
7810,gene_effect_KIAA0100
7811,gene_effect_KIAA0232
7812,gene_effect_KIAA0319
7813,gene_effect_KIAA0319L
7814,gene_effect_KIAA0355
7815,gene_effect_KIAA0391
7816,gene_effect_KIAA0408
7817,gene_effect_KIAA0513
7818,gene_effect_KIAA0556
7819,gene_effect_KIAA0586
7820,gene_effect_KIAA0753
7821,gene_effect_KIAA0754
7822,gene_effect_KIAA0825
7823,gene_effect_KIAA0895
7824,gene_effect_KIAA0895L
7825,gene_effect_KIAA0930
7826,gene_effect_KIAA1024
7827,gene_effect_KIAA1024L
7828,gene_effect_KIAA1107
7829,gene_effect_KIAA1109
7830,gene_effect_KIAA1143
7831,gene_effect_KIAA1147
7832,gene_effect_KIAA1191
7833,gene_effect_KIAA1210
7834,gene_effect_KIAA1211
7835,gene_effect_KIAA1211L
7836,gene_effect_KIAA1217
7837,gene_effect_KIAA1257
7838,gene_effect_KIAA1324
7839,gene_effect_KIAA1324L
7840,gene_effect_KIAA1328
7841,gene_effect_KIAA1522
7842,gene_effect_KIAA1549
7843,gene_effect_KIAA1549L
7844,gene_effect_KIAA1551
7845,gene_effect_KIAA1586
7846,gene_effect_KIAA1614
7847,gene_effect_KIAA1671
7848,gene_effect_KIAA1755
7849,gene_effect_KIAA1841
7850,gene_effect_KIAA1958
7851,gene_effect_KIAA2013
7852,gene_effect_KIDINS220
7853,gene_effect_KIF11
7854,gene_effect_KIF12
7855,gene_effect_KIF13A
7856,gene_effect_KIF13B
7857,gene_effect_KIF14
7858,gene_effect_KIF15
7859,gene_effect_KIF16B
7860,gene_effect_KIF17
7861,gene_effect_KIF18A
7862,gene_effect_KIF18B
7863,gene_effect_KIF19
7864,gene_effect_KIF1A
7865,gene_effect_KIF1B
7866,gene_effect_KIF1BP
7867,gene_effect_KIF1C
7868,gene_effect_KIF20A
7869,gene_effect_KIF20B
7870,gene_effect_KIF21A
7871,gene_effect_KIF21B
7872,gene_effect_KIF22
7873,gene_effect_KIF23
7874,gene_effect_KIF24
7875,gene_effect_KIF25
7876,gene_effect_KIF26A
7877,gene_effect_KIF26B
7878,gene_effect_KIF27
7879,gene_effect_KIF2A
7880,gene_effect_KIF2B
7881,gene_effect_KIF2C
7882,gene_effect_KIF3A
7883,gene_effect_KIF3B
7884,gene_effect_KIF3C
7885,gene_effect_KIF4A
7886,gene_effect_KIF4B
7887,gene_effect_KIF5A
7888,gene_effect_KIF5B
7889,gene_effect_KIF6
7890,gene_effect_KIF7
7891,gene_effect_KIF9
7892,gene_effect_KIFAP3
7893,gene_effect_KIFC1
7894,gene_effect_KIFC2
7895,gene_effect_KIFC3
7896,gene_effect_KIN
7897,gene_effect_KIR2DL1
7898,gene_effect_KIR2DL3
7899,gene_effect_KIR2DL4
7900,gene_effect_KIR3DL1
7901,gene_effect_KIR3DL2
7902,gene_effect_KIR3DL3
7903,gene_effect_KIRREL1
7904,gene_effect_KIRREL2
7905,gene_effect_KIRREL3
7906,gene_effect_KISS1
7907,gene_effect_KISS1R
7908,gene_effect_KIT
7909,gene_effect_KITLG
7910,gene_effect_KL
7911,gene_effect_KLB
7912,gene_effect_KLC1
7913,gene_effect_KLC2
7914,gene_effect_KLC3
7915,gene_effect_KLC4
7916,gene_effect_KLF1
7917,gene_effect_KLF10
7918,gene_effect_KLF11
7919,gene_effect_KLF12
7920,gene_effect_KLF13
7921,gene_effect_KLF14
7922,gene_effect_KLF15
7923,gene_effect_KLF16
7924,gene_effect_KLF17
7925,gene_effect_KLF2
7926,gene_effect_KLF3
7927,gene_effect_KLF4
7928,gene_effect_KLF5
7929,gene_effect_KLF6
7930,gene_effect_KLF7
7931,gene_effect_KLF8
7932,gene_effect_KLF9
7933,gene_effect_KLHDC1
7934,gene_effect_KLHDC10
7935,gene_effect_KLHDC2
7936,gene_effect_KLHDC3
7937,gene_effect_KLHDC4
7938,gene_effect_KLHDC7A
7939,gene_effect_KLHDC8A
7940,gene_effect_KLHDC8B
7941,gene_effect_KLHDC9
7942,gene_effect_KLHL1
7943,gene_effect_KLHL10
7944,gene_effect_KLHL11
7945,gene_effect_KLHL12
7946,gene_effect_KLHL13
7947,gene_effect_KLHL14
7948,gene_effect_KLHL15
7949,gene_effect_KLHL17
7950,gene_effect_KLHL18
7951,gene_effect_KLHL2
7952,gene_effect_KLHL20
7953,gene_effect_KLHL21
7954,gene_effect_KLHL22
7955,gene_effect_KLHL23
7956,gene_effect_KLHL24
7957,gene_effect_KLHL25
7958,gene_effect_KLHL26
7959,gene_effect_KLHL28
7960,gene_effect_KLHL29
7961,gene_effect_KLHL3
7962,gene_effect_KLHL30
7963,gene_effect_KLHL31
7964,gene_effect_KLHL32
7965,gene_effect_KLHL33
7966,gene_effect_KLHL34
7967,gene_effect_KLHL35
7968,gene_effect_KLHL36
7969,gene_effect_KLHL38
7970,gene_effect_KLHL4
7971,gene_effect_KLHL40
7972,gene_effect_KLHL41
7973,gene_effect_KLHL42
7974,gene_effect_KLHL5
7975,gene_effect_KLHL6
7976,gene_effect_KLHL7
7977,gene_effect_KLHL8
7978,gene_effect_KLHL9
7979,gene_effect_KLK1
7980,gene_effect_KLK10
7981,gene_effect_KLK11
7982,gene_effect_KLK12
7983,gene_effect_KLK13
7984,gene_effect_KLK14
7985,gene_effect_KLK15
7986,gene_effect_KLK2
7987,gene_effect_KLK3
7988,gene_effect_KLK4
7989,gene_effect_KLK5
7990,gene_effect_KLK6
7991,gene_effect_KLK7
7992,gene_effect_KLK8
7993,gene_effect_KLK9
7994,gene_effect_KLKB1
7995,gene_effect_KLLN
7996,gene_effect_KLRB1
7997,gene_effect_KLRC1
7998,gene_effect_KLRC2
7999,gene_effect_KLRC3
8000,gene_effect_KLRC4
8001,gene_effect_KLRD1
8002,gene_effect_KLRF1
8003,gene_effect_KLRF2
8004,gene_effect_KLRG1
8005,gene_effect_KLRG2
8006,gene_effect_KLRK1
8007,gene_effect_KMO
8008,gene_effect_KMT2A
8009,gene_effect_KMT2B
8010,gene_effect_KMT2C
8011,gene_effect_KMT2D
8012,gene_effect_KMT2E
8013,gene_effect_KMT5A
8014,gene_effect_KMT5B
8015,gene_effect_KMT5C
8016,gene_effect_KNCN
8017,gene_effect_KNDC1
8018,gene_effect_KNG1
8019,gene_effect_KNL1
8020,gene_effect_KNOP1
8021,gene_effect_KNSTRN
8022,gene_effect_KNTC1
8023,gene_effect_KPNA1
8024,gene_effect_KPNA2
8025,gene_effect_KPNA3
8026,gene_effect_KPNA4
8027,gene_effect_KPNA5
8028,gene_effect_KPNA6
8029,gene_effect_KPNA7
8030,gene_effect_KPNB1
8031,gene_effect_KPRP
8032,gene_effect_KPTN
8033,gene_effect_KRAS
8034,gene_effect_KRBA2
8035,gene_effect_KRBOX1
8036,gene_effect_KRBOX4
8037,gene_effect_KRCC1
8038,gene_effect_KREMEN1
8039,gene_effect_KREMEN2
8040,gene_effect_KRI1
8041,gene_effect_KRIT1
8042,gene_effect_KRR1
8043,gene_effect_KRT1
8044,gene_effect_KRT10
8045,gene_effect_KRT12
8046,gene_effect_KRT13
8047,gene_effect_KRT14
8048,gene_effect_KRT15
8049,gene_effect_KRT16
8050,gene_effect_KRT17
8051,gene_effect_KRT18
8052,gene_effect_KRT19
8053,gene_effect_KRT2
8054,gene_effect_KRT20
8055,gene_effect_KRT222
8056,gene_effect_KRT23
8057,gene_effect_KRT24
8058,gene_effect_KRT25
8059,gene_effect_KRT26
8060,gene_effect_KRT27
8061,gene_effect_KRT28
8062,gene_effect_KRT3
8063,gene_effect_KRT31
8064,gene_effect_KRT32
8065,gene_effect_KRT33A
8066,gene_effect_KRT33B
8067,gene_effect_KRT34
8068,gene_effect_KRT35
8069,gene_effect_KRT36
8070,gene_effect_KRT37
8071,gene_effect_KRT38
8072,gene_effect_KRT39
8073,gene_effect_KRT4
8074,gene_effect_KRT40
8075,gene_effect_KRT5
8076,gene_effect_KRT6A
8077,gene_effect_KRT6B
8078,gene_effect_KRT6C
8079,gene_effect_KRT7
8080,gene_effect_KRT71
8081,gene_effect_KRT72
8082,gene_effect_KRT73
8083,gene_effect_KRT74
8084,gene_effect_KRT75
8085,gene_effect_KRT76
8086,gene_effect_KRT77
8087,gene_effect_KRT78
8088,gene_effect_KRT79
8089,gene_effect_KRT8
8090,gene_effect_KRT80
8091,gene_effect_KRT81
8092,gene_effect_KRT82
8093,gene_effect_KRT83
8094,gene_effect_KRT84
8095,gene_effect_KRT85
8096,gene_effect_KRT86
8097,gene_effect_KRT9
8098,gene_effect_KRTAP1-1
8099,gene_effect_KRTAP1-3
8100,gene_effect_KRTAP1-4
8101,gene_effect_KRTAP1-5
8102,gene_effect_KRTAP10-1
8103,gene_effect_KRTAP10-10
8104,gene_effect_KRTAP10-11
8105,gene_effect_KRTAP10-12
8106,gene_effect_KRTAP10-2
8107,gene_effect_KRTAP10-3
8108,gene_effect_KRTAP10-4
8109,gene_effect_KRTAP10-5
8110,gene_effect_KRTAP10-6
8111,gene_effect_KRTAP10-7
8112,gene_effect_KRTAP10-8
8113,gene_effect_KRTAP10-9
8114,gene_effect_KRTAP11-1
8115,gene_effect_KRTAP12-1
8116,gene_effect_KRTAP12-2
8117,gene_effect_KRTAP12-3
8118,gene_effect_KRTAP12-4
8119,gene_effect_KRTAP13-1
8120,gene_effect_KRTAP13-2
8121,gene_effect_KRTAP13-3
8122,gene_effect_KRTAP13-4
8123,gene_effect_KRTAP15-1
8124,gene_effect_KRTAP16-1
8125,gene_effect_KRTAP17-1
8126,gene_effect_KRTAP19-1
8127,gene_effect_KRTAP19-2
8128,gene_effect_KRTAP19-3
8129,gene_effect_KRTAP19-4
8130,gene_effect_KRTAP19-5
8131,gene_effect_KRTAP19-6
8132,gene_effect_KRTAP19-7
8133,gene_effect_KRTAP19-8
8134,gene_effect_KRTAP2-2
8135,gene_effect_KRTAP2-4
8136,gene_effect_KRTAP20-1
8137,gene_effect_KRTAP20-2
8138,gene_effect_KRTAP20-3
8139,gene_effect_KRTAP21-1
8140,gene_effect_KRTAP21-2
8141,gene_effect_KRTAP21-3
8142,gene_effect_KRTAP22-1
8143,gene_effect_KRTAP22-2
8144,gene_effect_KRTAP23-1
8145,gene_effect_KRTAP24-1
8146,gene_effect_KRTAP25-1
8147,gene_effect_KRTAP26-1
8148,gene_effect_KRTAP27-1
8149,gene_effect_KRTAP29-1
8150,gene_effect_KRTAP3-1
8151,gene_effect_KRTAP3-2
8152,gene_effect_KRTAP3-3
8153,gene_effect_KRTAP4-11
8154,gene_effect_KRTAP4-12
8155,gene_effect_KRTAP4-2
8156,gene_effect_KRTAP4-3
8157,gene_effect_KRTAP4-4
8158,gene_effect_KRTAP4-5
8159,gene_effect_KRTAP4-6
8160,gene_effect_KRTAP4-7
8161,gene_effect_KRTAP4-8
8162,gene_effect_KRTAP4-9
8163,gene_effect_KRTAP5-1
8164,gene_effect_KRTAP5-10
8165,gene_effect_KRTAP5-11
8166,gene_effect_KRTAP5-2
8167,gene_effect_KRTAP5-3
8168,gene_effect_KRTAP5-4
8169,gene_effect_KRTAP5-5
8170,gene_effect_KRTAP5-6
8171,gene_effect_KRTAP5-7
8172,gene_effect_KRTAP5-8
8173,gene_effect_KRTAP5-9
8174,gene_effect_KRTAP6-1
8175,gene_effect_KRTAP6-2
8176,gene_effect_KRTAP8-1
8177,gene_effect_KRTAP9-1
8178,gene_effect_KRTAP9-2
8179,gene_effect_KRTAP9-3
8180,gene_effect_KRTAP9-4
8181,gene_effect_KRTAP9-6
8182,gene_effect_KRTAP9-7
8183,gene_effect_KRTAP9-8
8184,gene_effect_KRTAP9-9
8185,gene_effect_KRTCAP2
8186,gene_effect_KRTCAP3
8187,gene_effect_KRTDAP
8188,gene_effect_KSR1
8189,gene_effect_KSR2
8190,gene_effect_KTI12
8191,gene_effect_KTN1
8192,gene_effect_KXD1
8193,gene_effect_KY
8194,gene_effect_KYAT1
8195,gene_effect_KYAT3
8196,gene_effect_KYNU
8197,gene_effect_L1CAM
8198,gene_effect_L1TD1
8199,gene_effect_L2HGDH
8200,gene_effect_L3HYPDH
8201,gene_effect_L3MBTL1
8202,gene_effect_L3MBTL2
8203,gene_effect_L3MBTL3
8204,gene_effect_L3MBTL4
8205,gene_effect_LACC1
8206,gene_effect_LACRT
8207,gene_effect_LACTB
8208,gene_effect_LACTB2
8209,gene_effect_LAD1
8210,gene_effect_LAG3
8211,gene_effect_LAGE3
8212,gene_effect_LAIR1
8213,gene_effect_LAIR2
8214,gene_effect_LALBA
8215,gene_effect_LAMA1
8216,gene_effect_LAMA2
8217,gene_effect_LAMA3
8218,gene_effect_LAMA4
8219,gene_effect_LAMA5
8220,gene_effect_LAMB1
8221,gene_effect_LAMB2
8222,gene_effect_LAMB3
8223,gene_effect_LAMB4
8224,gene_effect_LAMC1
8225,gene_effect_LAMC2
8226,gene_effect_LAMC3
8227,gene_effect_LAMP1
8228,gene_effect_LAMP2
8229,gene_effect_LAMP3
8230,gene_effect_LAMP5
8231,gene_effect_LAMTOR1
8232,gene_effect_LAMTOR2
8233,gene_effect_LAMTOR3
8234,gene_effect_LAMTOR4
8235,gene_effect_LAMTOR5
8236,gene_effect_LANCL1
8237,gene_effect_LANCL2
8238,gene_effect_LANCL3
8239,gene_effect_LAP3
8240,gene_effect_LAPTM4A
8241,gene_effect_LAPTM4B
8242,gene_effect_LAPTM5
8243,gene_effect_LARGE1
8244,gene_effect_LARGE2
8245,gene_effect_LARP1
8246,gene_effect_LARP1B
8247,gene_effect_LARP4
8248,gene_effect_LARP4B
8249,gene_effect_LARP6
8250,gene_effect_LARP7
8251,gene_effect_LARS
8252,gene_effect_LARS2
8253,gene_effect_LAS1L
8254,gene_effect_LASP1
8255,gene_effect_LAT
8256,gene_effect_LAT2
8257,gene_effect_LATS1
8258,gene_effect_LATS2
8259,gene_effect_LAX1
8260,gene_effect_LAYN
8261,gene_effect_LBH
8262,gene_effect_LBHD1
8263,gene_effect_LBP
8264,gene_effect_LBR
8265,gene_effect_LBX1
8266,gene_effect_LBX2
8267,gene_effect_LCA5
8268,gene_effect_LCA5L
8269,gene_effect_LCAT
8270,gene_effect_LCE1A
8271,gene_effect_LCE1B
8272,gene_effect_LCE1C
8273,gene_effect_LCE1D
8274,gene_effect_LCE1E
8275,gene_effect_LCE1F
8276,gene_effect_LCE2A
8277,gene_effect_LCE2B
8278,gene_effect_LCE2C
8279,gene_effect_LCE2D
8280,gene_effect_LCE3A
8281,gene_effect_LCE3B
8282,gene_effect_LCE3C
8283,gene_effect_LCE3D
8284,gene_effect_LCE3E
8285,gene_effect_LCE4A
8286,gene_effect_LCE5A
8287,gene_effect_LCE6A
8288,gene_effect_LCK
8289,gene_effect_LCLAT1
8290,gene_effect_LCMT1
8291,gene_effect_LCMT2
8292,gene_effect_LCN1
8293,gene_effect_LCN10
8294,gene_effect_LCN12
8295,gene_effect_LCN15
8296,gene_effect_LCN2
8297,gene_effect_LCN6
8298,gene_effect_LCN8
8299,gene_effect_LCN9
8300,gene_effect_LCNL1
8301,gene_effect_LCOR
8302,gene_effect_LCORL
8303,gene_effect_LCP1
8304,gene_effect_LCP2
8305,gene_effect_LCT
8306,gene_effect_LCTL
8307,gene_effect_LDAH
8308,gene_effect_LDB1
8309,gene_effect_LDB2
8310,gene_effect_LDB3
8311,gene_effect_LDHA
8312,gene_effect_LDHAL6A
8313,gene_effect_LDHAL6B
8314,gene_effect_LDHB
8315,gene_effect_LDHC
8316,gene_effect_LDHD
8317,gene_effect_LDLR
8318,gene_effect_LDLRAD1
8319,gene_effect_LDLRAD2
8320,gene_effect_LDLRAD3
8321,gene_effect_LDLRAD4
8322,gene_effect_LDLRAP1
8323,gene_effect_LDOC1
8324,gene_effect_LEAP2
8325,gene_effect_LECT2
8326,gene_effect_LEF1
8327,gene_effect_LEFTY1
8328,gene_effect_LEFTY2
8329,gene_effect_LEKR1
8330,gene_effect_LELP1
8331,gene_effect_LEMD1
8332,gene_effect_LEMD2
8333,gene_effect_LEMD3
8334,gene_effect_LENEP
8335,gene_effect_LENG1
8336,gene_effect_LENG8
8337,gene_effect_LENG9
8338,gene_effect_LEO1
8339,gene_effect_LEP
8340,gene_effect_LEPR
8341,gene_effect_LEPROT
8342,gene_effect_LEPROTL1
8343,gene_effect_LETM1
8344,gene_effect_LETM2
8345,gene_effect_LETMD1
8346,gene_effect_LEXM
8347,gene_effect_LFNG
8348,gene_effect_LGALS1
8349,gene_effect_LGALS12
8350,gene_effect_LGALS13
8351,gene_effect_LGALS14
8352,gene_effect_LGALS16
8353,gene_effect_LGALS2
8354,gene_effect_LGALS3
8355,gene_effect_LGALS3BP
8356,gene_effect_LGALS4
8357,gene_effect_LGALS7
8358,gene_effect_LGALS7B
8359,gene_effect_LGALS8
8360,gene_effect_LGALS9
8361,gene_effect_LGALS9B
8362,gene_effect_LGALS9C
8363,gene_effect_LGALSL
8364,gene_effect_LGI1
8365,gene_effect_LGI2
8366,gene_effect_LGI3
8367,gene_effect_LGI4
8368,gene_effect_LGMN
8369,gene_effect_LGR4
8370,gene_effect_LGR5
8371,gene_effect_LGR6
8372,gene_effect_LGSN
8373,gene_effect_LHB
8374,gene_effect_LHCGR
8375,gene_effect_LHFPL1
8376,gene_effect_LHFPL2
8377,gene_effect_LHFPL4
8378,gene_effect_LHFPL5
8379,gene_effect_LHFPL6
8380,gene_effect_LHPP
8381,gene_effect_LHX1
8382,gene_effect_LHX2
8383,gene_effect_LHX3
8384,gene_effect_LHX4
8385,gene_effect_LHX5
8386,gene_effect_LHX6
8387,gene_effect_LHX8
8388,gene_effect_LHX9
8389,gene_effect_LIAS
8390,gene_effect_LIF
8391,gene_effect_LIFR
8392,gene_effect_LIG1
8393,gene_effect_LIG3
8394,gene_effect_LIG4
8395,gene_effect_LILRA1
8396,gene_effect_LILRA2
8397,gene_effect_LILRA4
8398,gene_effect_LILRA5
8399,gene_effect_LILRA6
8400,gene_effect_LILRB1
8401,gene_effect_LILRB2
8402,gene_effect_LILRB3
8403,gene_effect_LILRB4
8404,gene_effect_LILRB5
8405,gene_effect_LIM2
8406,gene_effect_LIMA1
8407,gene_effect_LIMCH1
8408,gene_effect_LIMD1
8409,gene_effect_LIMD2
8410,gene_effect_LIME1
8411,gene_effect_LIMK1
8412,gene_effect_LIMK2
8413,gene_effect_LIMS1
8414,gene_effect_LIMS2
8415,gene_effect_LIMS3
8416,gene_effect_LIN28A
8417,gene_effect_LIN28B
8418,gene_effect_LIN37
8419,gene_effect_LIN52
8420,gene_effect_LIN54
8421,gene_effect_LIN7A
8422,gene_effect_LIN7B
8423,gene_effect_LIN7C
8424,gene_effect_LIN9
8425,gene_effect_LINGO1
8426,gene_effect_LINGO2
8427,gene_effect_LINGO3
8428,gene_effect_LINGO4
8429,gene_effect_LINS1
8430,gene_effect_LIPA
8431,gene_effect_LIPC
8432,gene_effect_LIPE
8433,gene_effect_LIPF
8434,gene_effect_LIPG
8435,gene_effect_LIPH
8436,gene_effect_LIPI
8437,gene_effect_LIPJ
8438,gene_effect_LIPK
8439,gene_effect_LIPM
8440,gene_effect_LIPN
8441,gene_effect_LIPT1
8442,gene_effect_LIPT2
8443,gene_effect_LITAF
8444,gene_effect_LIX1
8445,gene_effect_LIX1L
8446,gene_effect_LKAAEAR1
8447,gene_effect_LLCFC1
8448,gene_effect_LLGL1
8449,gene_effect_LLGL2
8450,gene_effect_LLPH
8451,gene_effect_LMAN1
8452,gene_effect_LMAN1L
8453,gene_effect_LMAN2
8454,gene_effect_LMAN2L
8455,gene_effect_LMBR1
8456,gene_effect_LMBR1L
8457,gene_effect_LMBRD1
8458,gene_effect_LMBRD2
8459,gene_effect_LMCD1
8460,gene_effect_LMF1
8461,gene_effect_LMF2
8462,gene_effect_LMLN
8463,gene_effect_LMNA
8464,gene_effect_LMNB1
8465,gene_effect_LMNB2
8466,gene_effect_LMNTD1
8467,gene_effect_LMNTD2
8468,gene_effect_LMO1
8469,gene_effect_LMO2
8470,gene_effect_LMO3
8471,gene_effect_LMO4
8472,gene_effect_LMO7
8473,gene_effect_LMOD1
8474,gene_effect_LMOD2
8475,gene_effect_LMOD3
8476,gene_effect_LMTK2
8477,gene_effect_LMTK3
8478,gene_effect_LMX1A
8479,gene_effect_LMX1B
8480,gene_effect_LNP1
8481,gene_effect_LNPEP
8482,gene_effect_LNPK
8483,gene_effect_LNX1
8484,gene_effect_LNX2
8485,gene_effect_LOC102723996
8486,gene_effect_LONP1
8487,gene_effect_LONP2
8488,gene_effect_LONRF1
8489,gene_effect_LONRF2
8490,gene_effect_LONRF3
8491,gene_effect_LOR
8492,gene_effect_LOX
8493,gene_effect_LOXHD1
8494,gene_effect_LOXL1
8495,gene_effect_LOXL2
8496,gene_effect_LOXL3
8497,gene_effect_LOXL4
8498,gene_effect_LPA
8499,gene_effect_LPAR1
8500,gene_effect_LPAR2
8501,gene_effect_LPAR3
8502,gene_effect_LPAR4
8503,gene_effect_LPAR5
8504,gene_effect_LPAR6
8505,gene_effect_LPCAT1
8506,gene_effect_LPCAT2
8507,gene_effect_LPCAT3
8508,gene_effect_LPCAT4
8509,gene_effect_LPGAT1
8510,gene_effect_LPIN1
8511,gene_effect_LPIN2
8512,gene_effect_LPIN3
8513,gene_effect_LPL
8514,gene_effect_LPO
8515,gene_effect_LPP
8516,gene_effect_LPXN
8517,gene_effect_LRAT
8518,gene_effect_LRBA
8519,gene_effect_LRCH1
8520,gene_effect_LRCH2
8521,gene_effect_LRCH3
8522,gene_effect_LRCH4
8523,gene_effect_LRFN1
8524,gene_effect_LRFN2
8525,gene_effect_LRFN3
8526,gene_effect_LRFN4
8527,gene_effect_LRFN5
8528,gene_effect_LRG1
8529,gene_effect_LRGUK
8530,gene_effect_LRIF1
8531,gene_effect_LRIG1
8532,gene_effect_LRIG2
8533,gene_effect_LRIG3
8534,gene_effect_LRIT1
8535,gene_effect_LRIT2
8536,gene_effect_LRIT3
8537,gene_effect_LRMDA
8538,gene_effect_LRMP
8539,gene_effect_LRP1
8540,gene_effect_LRP10
8541,gene_effect_LRP11
8542,gene_effect_LRP12
8543,gene_effect_LRP1B
8544,gene_effect_LRP2
8545,gene_effect_LRP2BP
8546,gene_effect_LRP3
8547,gene_effect_LRP4
8548,gene_effect_LRP5
8549,gene_effect_LRP5L
8550,gene_effect_LRP6
8551,gene_effect_LRP8
8552,gene_effect_LRPAP1
8553,gene_effect_LRPPRC
8554,gene_effect_LRR1
8555,gene_effect_LRRC1
8556,gene_effect_LRRC10
8557,gene_effect_LRRC10B
8558,gene_effect_LRRC14
8559,gene_effect_LRRC14B
8560,gene_effect_LRRC15
8561,gene_effect_LRRC17
8562,gene_effect_LRRC18
8563,gene_effect_LRRC19
8564,gene_effect_LRRC2
8565,gene_effect_LRRC20
8566,gene_effect_LRRC23
8567,gene_effect_LRRC24
8568,gene_effect_LRRC25
8569,gene_effect_LRRC26
8570,gene_effect_LRRC27
8571,gene_effect_LRRC28
8572,gene_effect_LRRC29
8573,gene_effect_LRRC3
8574,gene_effect_LRRC30
8575,gene_effect_LRRC31
8576,gene_effect_LRRC32
8577,gene_effect_LRRC34
8578,gene_effect_LRRC36
8579,gene_effect_LRRC37A
8580,gene_effect_LRRC37A2
8581,gene_effect_LRRC37A3
8582,gene_effect_LRRC37B
8583,gene_effect_LRRC38
8584,gene_effect_LRRC39
8585,gene_effect_LRRC3B
8586,gene_effect_LRRC3C
8587,gene_effect_LRRC4
8588,gene_effect_LRRC40
8589,gene_effect_LRRC41
8590,gene_effect_LRRC42
8591,gene_effect_LRRC43
8592,gene_effect_LRRC45
8593,gene_effect_LRRC46
8594,gene_effect_LRRC47
8595,gene_effect_LRRC49
8596,gene_effect_LRRC4B
8597,gene_effect_LRRC4C
8598,gene_effect_LRRC52
8599,gene_effect_LRRC55
8600,gene_effect_LRRC56
8601,gene_effect_LRRC57
8602,gene_effect_LRRC58
8603,gene_effect_LRRC59
8604,gene_effect_LRRC6
8605,gene_effect_LRRC61
8606,gene_effect_LRRC63
8607,gene_effect_LRRC66
8608,gene_effect_LRRC7
8609,gene_effect_LRRC70
8610,gene_effect_LRRC71
8611,gene_effect_LRRC72
8612,gene_effect_LRRC73
8613,gene_effect_LRRC74A
8614,gene_effect_LRRC75A
8615,gene_effect_LRRC75B
8616,gene_effect_LRRC8A
8617,gene_effect_LRRC8B
8618,gene_effect_LRRC8C
8619,gene_effect_LRRC8D
8620,gene_effect_LRRC8E
8621,gene_effect_LRRCC1
8622,gene_effect_LRRD1
8623,gene_effect_LRRFIP1
8624,gene_effect_LRRFIP2
8625,gene_effect_LRRIQ1
8626,gene_effect_LRRIQ3
8627,gene_effect_LRRIQ4
8628,gene_effect_LRRK1
8629,gene_effect_LRRK2
8630,gene_effect_LRRN1
8631,gene_effect_LRRN2
8632,gene_effect_LRRN3
8633,gene_effect_LRRN4
8634,gene_effect_LRRN4CL
8635,gene_effect_LRRTM1
8636,gene_effect_LRRTM2
8637,gene_effect_LRRTM3
8638,gene_effect_LRRTM4
8639,gene_effect_LRSAM1
8640,gene_effect_LRTM1
8641,gene_effect_LRTM2
8642,gene_effect_LRTOMT
8643,gene_effect_LRWD1
8644,gene_effect_LSAMP
8645,gene_effect_LSG1
8646,gene_effect_LSM1
8647,gene_effect_LSM10
8648,gene_effect_LSM11
8649,gene_effect_LSM12
8650,gene_effect_LSM14A
8651,gene_effect_LSM14B
8652,gene_effect_LSM2
8653,gene_effect_LSM3
8654,gene_effect_LSM4
8655,gene_effect_LSM5
8656,gene_effect_LSM6
8657,gene_effect_LSM7
8658,gene_effect_LSM8
8659,gene_effect_LSMEM1
8660,gene_effect_LSMEM2
8661,gene_effect_LSP1
8662,gene_effect_LSR
8663,gene_effect_LSS
8664,gene_effect_LST1
8665,gene_effect_LTA
8666,gene_effect_LTA4H
8667,gene_effect_LTB
8668,gene_effect_LTB4R
8669,gene_effect_LTB4R2
8670,gene_effect_LTBP1
8671,gene_effect_LTBP2
8672,gene_effect_LTBP3
8673,gene_effect_LTBR
8674,gene_effect_LTC4S
8675,gene_effect_LTF
8676,gene_effect_LTK
8677,gene_effect_LTN1
8678,gene_effect_LTO1
8679,gene_effect_LTV1
8680,gene_effect_LUC7L
8681,gene_effect_LUC7L2
8682,gene_effect_LUC7L3
8683,gene_effect_LUM
